"","permno","nameenddt","ticker","comnam","permco"
"21554",90465,1987-11-09,"NISC","NATIONAL INDUSTRIAL SEC CORP",7884
"21555",16524,2023-12-29,"NISN","NISUN INTL ENT DEV GP CO LTD",55821
"21556",16930,2019-06-06,"NITE","NIGHTSTAR THERAPEUTICS PLC",56064
"21557",78330,1984-08-27,"NITR","NITRON INC",27470
"21558",18206,2023-12-29,"NIU","NIU TECHNOLOGIES",56565
"21559",92899,2011-03-24,"NIV","NIVS INTELLIMEDIA TECH GRP INC",53129
"21560",23164,2023-07-31,"NIWM","UNIFIED SERIES TRUST",56989
"21561",78708,1991-01-28,"NIXXF","NIX O TINE PHARMACEUTICALS LTD",28892
"21562",77488,1993-05-02,"NIZ","NORTHERN INSTRUMENTS CORP",29468
"21563",89156,2016-04-29,"NJ","NIDEC CORP",42127
"21564",19152,2023-12-29,"NJAN","INNOVATOR E T F S TRUST",55239
"21565",92946,1975-01-07,"NJB","N J B PRIME INVS",4845
"21566",92946,1980-04-13,"NJBSS","N J B PRIME INVS",4845
"21567",11076,1962-07-27,"NJC","CENTRAL RR CO N J",22245
"21568",57358,1986-10-30,"NJNB","NEW JERSEY NATL CORP",3199
"21569",64450,1982-01-28,"NJNG","NEW JERSEY NATURAL GAS",3200
"21570",79050,1995-02-06,"NJP","NUVEEN NEW JERSEY PR INC MN FD 2",29787
"21571",64450,2023-12-29,"NJR","NEW JERSEY RES",3200
"21572",64450,1982-07-20,"NJRE","NEW JERSEY RES",3200
"21573",11566,1988-06-30,"NJSB","NEW JERSEY SAVINGS BANK SOMMERVI",9391
"21574",11350,1998-01-20,"NJST","NEW JERSEY STEEL CORP",9195
"21575",79342,1995-02-06,"NJU","NUVEEN NEW JERSEY PR INC MN FD 3",29888
"21576",19525,2023-12-29,"NJUL","INNOVATOR E T F S TRUST",55239
"21577",92909,2021-03-05,"NJV","NUVEEN NEW JERSEY MUNI VALUE FD",53134
"21578",34622,1966-02-25,"NJZ","NEW JERSEY ZINC CO",24023
"21579",15533,2021-03-09,"NK","NANTKWEST INC",55364
"21580",93381,2016-07-18,"NKA","NISKA GAS STORAGE PARTNERS LLC",53410
"21581",10900,1991-10-22,"NKBK","CONNECTICUT BANCORP INC",8777
"21582",93193,2013-02-06,"NKBP","CHINA NUOKANG BIO PHARM INC",53314
"21583",58836,2006-10-15,"NKBS","NEWTEK BUSINESS SERVICES INC",579
"21584",58836,2003-12-29,"NKC","NEWTEK CAPITAL INC",579
"21585",57665,2023-12-29,"NKE","NIKE INC",3194
"21586",23239,2023-06-16,"NKEL","INVESTMENT MANAGERS SERIES TR II",59239
"21587",23240,2023-06-16,"NKEQ","INVESTMENT MANAGERS SERIES TR II",59239
"21588",89516,2023-04-14,"NKG","NUVEEN GA QUALITY MUNI INCOME FD",43528
"21589",21644,2023-12-29,"NKGN","NKGEN BIOTECH INC",58259
"21590",49189,2000-07-26,"NKID","NOODLE KIDOODLE INC",20849
"21591",55977,1986-03-19,"NKIN","NANKIN EXPRESS INC",6489
"21592",89337,2012-05-04,"NKL","NUVEEN INSD CA DIV ADV MUNI FD",42922
"21593",17907,2023-12-29,"NKLA","NIKOLA CORP",56382
"21594",34673,1977-11-28,"NKM","NEWPARK RESOURCES INC",24025
"21595",89338,2013-03-08,"NKO","NUVEEN NY DIV ADV MUNI INC FD",42923
"21596",77969,1998-10-14,"NKOT","NU KOTE HOLDING INC",11728
"21597",77969,1997-08-06,"NKOTE","NU KOTE HOLDING INC",11728
"21598",13442,1964-10-15,"NKP","NEW YORK CHICAGO & ST LOUIS RR",22437
"21599",80944,1996-09-24,"NKPR","INNKEEPERS U S A TRUST",13323
"21600",89339,2013-04-05,"NKR","NUVEEN AZ DIV ADV MUNI FD 2",42924
"21601",87505,2023-12-29,"NKSH","NATIONAL BANKSHARES INC",17469
"21602",90997,2006-12-29,"NKT","NEWKIRK REALTY TRUST INC",48798
"21603",80539,2023-12-29,"NKTR","NEKTAR THERAPEUTICS",13036
"21604",19499,2023-12-29,"NKTX","NKARTA INC",57138
"21605",89600,2023-12-29,"NKX","NUVEEN CA AMT FREE QU MUN INC FD",43712
"21606",12901,2016-03-11,"NKY","PRECIDIAN ETFS TRUST",53834
"21607",13303,2023-12-29,"NL","N L INDUSTRIES INC",21245
"21608",60791,1981-01-14,"NLB","NATIONAL LIBERTY CORP",3203
"21609",11290,1994-01-31,"NLBK","NATIONAL LOAN BANK HOUSTON TX",9144
"21610",10616,1991-10-18,"NLBW","NORTHLAND BANK OF WI SSB",8518
"21611",90439,2011-12-01,"NLC","NALCO HOLDING CO",45868
"21612",62296,2011-08-09,"NLCI","NOBEL LEARNING COMMUNITIES INC",6175
"21613",76222,1991-12-26,"NLCO","ENVIRONMENTAL ELEMENTS CORP",10680
"21614",56339,2000-09-19,"NLCS","NATIONAL COMPUTER SYSTEMS INC",3202
"21615",61444,1998-10-22,"NLG","NATIONAL GAS & OIL CO",3186
"21616",76799,2002-03-26,"NLI","N T L INC",11058
"21617",60791,1979-01-02,"NLIB","NATIONAL LIBERTY CORP",3203
"21618",55838,1983-05-26,"NLIC","N L I CORP",3204
"21619",81235,1980-06-29,"NLIF","NATIONAL LIFE FLA CORP",4826
"21620",21860,2022-09-28,"NLIT","NORTHERN LIGHTS ACQUISITION CORP",58481
"21621",90596,1997-10-29,"NLMC","NORTH LILY MINING CO",7532
"21622",11745,2008-12-15,"NLN","NATIONAL LAMPOON INC NEW",8616
"21623",13111,2020-03-18,"NLNK","NEWLINK GENETICS CORP",53935
"21624",75607,2022-11-07,"NLOK","NORTONLIFELOCK INC",10224
"21625",47408,1992-08-07,"NLON","NEW LONDON INC",2505
"21626",24298,2023-12-29,"NLOP","NET LEASE OFFICE PROPERTIES",59673
"21627",90508,2014-06-10,"NLP","N T S REALTY HOLDINGS LTD",46027
"21628",56478,1990-10-24,"NLPI","NATIONAL LAMPOON INC",3205
"21629",92251,2023-12-29,"NLR","VANECK E T F TRUST",50699
"21630",86889,2023-10-31,"NLS","NAUTILUS INC",16506
"21631",90481,1990-07-30,"NLSI","NATIONWIDE LEGAL SERVICES INC",7236
"21632",10616,1989-10-15,"NLSL","NORTH LAND S & L ASSN WI",8518
"21633",12542,2022-10-11,"NLSN","NIELSEN HOLDINGS PLC",53656
"21634",20442,2023-12-29,"NLSP","N L S PHARMACEUTICS LTD",57767
"21635",91616,2018-09-26,"NLST","NETLIST INC",51452
"21636",54615,1982-11-04,"NLT","N L T CORP",3206
"21637",56486,1981-04-16,"NLTH","NATIONAL LITHOGRAPHERS & PUBL",3207
"21638",14535,2023-12-18,"NLTX","NEOLEUKIN THERAPEUTICS INC",54781
"21639",77644,1998-02-01,"NLV","NEXTLEVEL SYSTEMS INC",20797
"21640",92613,2010-01-29,"NLX","OVERTURE ACQUISITION CORP",52943
"21641",85414,2023-12-29,"NLY","ANNALY CAPITAL MANAGEMENT INC",32098
"21642",90965,2023-12-13,"NM","NAVIOS MARITIME HOLDINGS INC",48768
"21643",75884,2016-04-08,"NMA","NUVEEN MUNICIPAL ADVANTAGE FUND",22133
"21644",22396,2023-12-29,"NMAI","NUVEEN MULTI ASSET INCOME FUND",59007
"21645",12966,2013-03-28,"NMAR","NAUTILUS MARINE ACQUISITION CORP",53849
"21646",88879,2014-06-06,"NMB","NUVEEN MASS DIV ADV MUNI FD",41173
"21647",10793,1991-02-01,"NMBC","MERCHANTS BANCORP INC CT",8688
"21648",14340,2017-04-17,"NMBL","NIMBLE STORAGE INC",54675
"21649",82510,1998-07-27,"NMBS","NIMBUS CD INTERNATIONAL INC",14078
"21650",75673,2000-03-28,"NMBT","N M B T CORP",10071
"21651",88316,2004-04-04,"NMC","NIMBUS GROUP INC",37679
"21652",18313,2021-03-31,"NMCI","NAVIOS MARITIME CONTAINERS L P",56612
"21653",56515,1983-04-11,"NMCN","NATIONAL MOBILE CONCRETE CORP",3208
"21654",18934,2023-12-29,"NMCO","NUVEEN MUNICIPAL CREDIT OPP FD",56885
"21655",84748,2002-05-24,"NMCOF","NAMIBIAN MINERALS CORP",15415
"21656",92403,2013-07-12,"NMD","NUVEEN MUNICIPAL HI INC OPP FD 2",52841
"21657",56550,1984-09-05,"NMDX","NATIONAL MEDPLEX CORP",6501
"21658",90553,1992-05-13,"NMDY","NORMANDY OIL & GAS CO",7451
"21659",52337,1995-02-28,"NME","NATIONAL MEDICAL ENTERPRISES INC",21258
"21660",77238,2003-06-09,"NMED","NUWAY MEDICAL INC",11250
"21661",57496,1975-06-09,"NMF","NATIONAL MORTGAGE FD",5218
"21662",12747,2023-12-29,"NMFC","NEW MOUNTAIN FINANCE CORP",53755
"21663",82195,1998-12-11,"NMFS","NATIONAL MEDICAL FINCL SVCS CORP",13909
"21664",21230,2023-12-29,"NMG","NOUVEAU MONDE GRAPHITE INC",58263
"21665",84625,2008-10-14,"NMGC","NEOMAGIC CORP",15389
"21666",79612,2002-10-01,"NMGDE","NETMANAGE INC",12413
"21667",79045,1994-11-08,"NMH","NUVEEN MICHIGAN PRE INM MUN FD 2",29788
"21668",87116,2008-04-30,"NMHC","NATIONAL MED HEALTH CARD SYS INC",16674
"21669",75306,2023-12-29,"NMI","NUVEEN MUNCIPAL INCOME FUND INC",21312
"21670",56531,1991-11-29,"NMIC","NATIONAL MICRONETICS INC",3210
"21671",14318,2023-12-29,"NMIH","N M I HOLDINGS INC",54658
"21672",10056,2006-10-06,"NMIL","NEWMIL BANCORP INC",8005
"21673",24184,2002-01-31,"NMK","NIAGARA MOHAWK HOLDINGS INC",21288
"21674",13817,2023-12-29,"NML","NEUBERGER BERMAN EN INF & INC FD",54345
"21675",92426,2023-12-29,"NMM","NAVIOS MARITIME PARTNERS L P",52852
"21676",20158,2022-09-30,"NMMC","NORTH MOUNTAIN MERGER CORP",57352
"21677",82509,2004-01-13,"NMN","NEMATRON CORP",14024
"21678",59096,1976-08-10,"NMNE","NATIONAL MINE SVC CO",3211
"21679",76121,2016-09-09,"NMO","NUVEEN MUNICIPAL MKT OPP FUND",26046
"21680",78801,2013-01-04,"NMP","NUVEEN MI PRE INC MUN FD INC",29727
"21681",76407,1999-10-13,"NMPC","NUTRAMAX PRODUCTS INC",10756
"21682",77767,2004-01-05,"NMPS","MATRITECH INC",11608
"21683",76407,1990-09-23,"NMPU","NUTRAMAX PRODUCTS INC",10756
"21684",89256,2023-12-29,"NMR","NOMURA HOLDINGS INC",42522
"21685",24275,2023-12-29,"NMRA","NEUMORA THERAPEUTICS INC",59662
"21686",10063,1987-05-13,"NMRC","N M R CENTERS INC",7842
"21687",17269,2023-12-29,"NMRD","NEMAURA MEDICAL INC",56236
"21688",17126,2023-12-29,"NMRK","NEWMARK GROUP INC",56164
"21689",11776,1987-10-18,"NMRKV","MARK CONTROLS CORP NEW",9577
"21690",55854,1996-08-30,"NMRR","N M R OF AMERICA INC",6403
"21691",82541,2017-12-06,"NMRX","NUMEREX CORP NY",12901
"21692",14975,2023-12-29,"NMS","NUVEEN MN QUALITY MUNI INCOME FD",55055
"21693",10056,2000-10-01,"NMSB","NEWMIL BANCORP INC",8005
"21694",77477,1999-06-23,"NMSCA","NUTRITION MANAGEMENT SERVICES CO",11314
"21695",76956,1991-02-21,"NMSG","NETWORK MANAGEMENT SRVCS GP INC",10834
"21696",55862,1987-11-22,"NMSI","N M S PHARMACEUTICALS INC",3213
"21697",80257,2008-12-07,"NMSS","N M S COMMUNICATIONS CORP",12867
"21698",79049,2023-12-29,"NMT","NUVEEN MA QUALITY MUNI INCOME FD",29783
"21699",21322,2023-12-29,"NMTC","NEUROONE MEDICAL TECH CORP",58301
"21700",57496,1982-10-31,"NMTG","NATIONAL MORTGAGE FD",5218
"21701",57496,1985-06-19,"NMTGS","NATIONAL MORTGAGE FD",5218
"21702",83953,2011-02-04,"NMTI","N M T MEDICAL INC",14985
"21703",16178,2023-07-25,"NMTR","9 METERS BIOPHARMA INC",55621
"21704",58473,2002-04-12,"NMTX","NOVAMETRIX MEDICAL SYSTEMS INC",3214
"21705",81691,2002-05-22,"NMUS","NET4MUSIC INC",13819
"21706",76957,1991-02-13,"NMWI","NATIONAL MEDICAL WASTE INC",10829
"21707",76957,1993-07-01,"NMWS","NATIONAL MEDICAL WASTE INC",10829
"21708",91583,2008-08-21,"NMX","NYMEX HOLDINGS INC",51430
"21709",79048,2021-04-09,"NMY","NUVEEN MD QUALITY MUNI INCOME FD",29789
"21710",89897,2023-12-29,"NMZ","NUVEEN MUNICIPAL HIGH INC OP FD",44607
"21711",22220,2023-12-29,"NN","NEXTNAV INC",58872
"21712",92748,2021-10-14,"NNA","NAVIOS MARITIME ACQUISITION CORP",53042
"21713",24487,2023-12-29,"NNAG","99 ACQUISITION GROUP INC",59639
"21714",89241,2012-08-03,"NNB","NUVEEN VA DIV ADVTG MUNI FD 2",42420
"21715",80343,2023-12-29,"NNBR","N N INC",12917
"21716",79226,2019-11-15,"NNC","NUVEEN NC QUALITY MUNI INCOME FD",29857
"21717",88179,2003-08-22,"NNCI","NETNATION COMMUNICATIONS INC",37173
"21718",58230,1983-10-03,"NNCO","NORTHERN NATIONAL CORP",547
"21719",55889,1980-12-01,"NNCR","N N CORP",3215
"21720",78711,1994-09-13,"NNCXF","NEWBRIDGE NETWORKS CORP",28841
"21721",21418,1968-09-03,"NND","NEWPORT NEWS SHIPBUILDING",23065
"21722",15971,2023-12-29,"NNDM","NANO DIMENSION LTD",55536
"21723",87405,2009-02-04,"NNDS","N D S GROUP PLC",17414
"21724",11118,1993-03-17,"NNET","NOSTALGIA NETWORK INC",8978
"21725",82196,1995-12-21,"NNEXF","NEWSCOPE RESOURCES LTD",13960
"21726",78798,2013-03-08,"NNF","NUVEEN NY PREM INC MUNI FD INC",29728
"21727",23317,1980-03-30,"NNG","NORTHERN NAT GAS CO",20654
"21728",75080,1991-09-27,"NNH","N H I NELSON HOLDINGS INTL LTD",21267
"21729",89964,2023-12-29,"NNI","NELNET INC",44717
"21730",78811,2014-11-07,"NNJ","NUVEEN NEW JERSEY PR INC MUN FD",29725
"21731",51255,1981-11-13,"NNLF","NORTHERN NATIONAL LIFE INS",3216
"21732",75307,1996-01-05,"NNM","NUVEEN NEW YORK MUNI INC FD INC",21313
"21733",88373,2023-12-29,"NNN","N N N REIT INC",7257
"21734",89242,2012-07-06,"NNO","NUVEEN NC DIV ADV MUNI FUND 2",42421
"21735",19647,2023-12-29,"NNOX","NANO X IMAGING LTD",57250
"21736",75842,2015-06-05,"NNP","NUVEEN NEW YORK PERF PLUS MUN FD",22120
"21737",77886,1997-01-30,"NNRGA","NEVADA ENERGY COMPANY INC",11693
"21738",84383,2002-01-18,"NNS","NEWPORT NEWS SHIPBUILDING INC",31851
"21739",10393,1993-01-03,"NNSL","NEWPORT NEWS SAVINGS BK VA",8311
"21740",34446,1966-04-28,"NNT","NAT NAST INC",24005
"21741",14133,2023-12-29,"NNVC","NANOVIRICIDES INC",54538
"21742",75240,2023-12-29,"NNY","NUVEEN NEW YORK MUN VALUE FUND",21314
"21743",91584,2023-12-29,"NOA","NORTH AMERICAN CONSTRCTN GRP INC",51431
"21744",12234,1990-05-25,"NOAB","NORTH AMERICAN BANCORP INC DE",9913
"21745",20443,2022-11-10,"NOAC","NATURAL ORDER ACQ CORP",57572
"21746",12377,2023-12-29,"NOAH","NOAH HOLDINGS LTD",53559
"21747",10062,1989-11-14,"NOAX","N E O A X INC",8009
"21748",38703,1998-11-02,"NOB","NORWEST CORP",21305
"21749",57817,1999-06-09,"NOBE","NORDSTROM INC",3217
"21750",57745,2012-09-18,"NOBH","NOBILITY HOMES INC",3218
"21751",14217,2023-12-29,"NOBL","PROSHARES TRUST",50846
"21752",78411,1998-11-10,"NOBLF","NOBEL INSURANCE LTD",5167
"21753",57366,1983-05-24,"NOBS","NEW ORLEANS BANCSHARES INC",5207
"21754",24766,2023-12-29,"NOC","NORTHROP GRUMMAN CORP",21303
"21755",76405,1992-03-17,"NOCO","NORTH COAST ENERGY INC",10703
"21756",18977,2023-12-29,"NOCT","INNOVATOR E T F S TRUST",55239
"21757",16638,2023-12-29,"NODK","N I HOLDINGS INC",55890
"21758",92047,2011-03-18,"NOEC","NEW ORIENTAL ENERGY & CHEM CORP",52299
"21759",77296,1999-08-31,"NOEL","NOEL GROUP INC",11321
"21760",77296,1994-12-15,"NOELZ","NOEL GROUP INC",11321
"21761",92601,2023-12-29,"NOG","NORTHERN OIL & GAS INC",52977
"21762",85742,2002-10-02,"NOGAF","NOGA ELECTRO MECHANICAL INDS",15929
"21763",57614,1986-03-19,"NOGC","NICKLOS OIL & GAS CO",3220
"21764",21965,2023-12-21,"NOGN","NOGIN INC",58604
"21765",78792,1994-11-08,"NOH","NUVEEN OHIO PREM INC MUNI FD INC",29730
"21766",58107,1991-01-02,"NOHL","NORTH HILLS ELECTR INC",5623
"21767",76479,1979-04-01,"NOHO","NORTHWEST OHIO BANCSHARES INC",4586
"21768",84032,2005-03-13,"NOI","NATIONAL OILWELL INC",31769
"21769",57860,1987-06-26,"NOIL","NORRIS OIL CO",6011
"21770",11903,2012-08-08,"NOIZ","MICRONETICS INC",9749
"21771",87128,2023-12-29,"NOK","NOKIA CORP",30453
"21772",54586,1988-04-22,"NOL","NOEL INDUSTRIES INC",25377
"21773",12235,1989-05-08,"NOLB","NOVAFERON LABS INC",9926
"21774",57780,2005-05-19,"NOLD","NOLAND CO",3222
"21775",56566,1981-12-22,"NOLNB","NATIONAL OLD LINE INS CO",3223
"21776",58317,1975-01-29,"NOLX","NOLEX CORP",3224
"21777",79222,2023-12-29,"NOM","NUVEEN MO QUAL MUNI INC FD",29858
"21778",15920,2023-12-29,"NOMD","NOMAD FOODS LTD",55515
"21779",12990,2012-11-02,"NOMO","F Q F TRUST",53878
"21780",76404,1995-08-16,"NONA","NONA MORELLIS II INC",10491
"21781",79459,1994-11-08,"NOO","NUVEEN OHIO PR INC MUN FD 2",29927
"21782",85838,2012-11-28,"NOOF","NEW FRONTIER MEDIA INC",15967
"21783",21354,1967-04-28,"NOP","NOPCO CHEM CO",23061
"21784",23389,2023-08-24,"NOPE","TIDAL E T F TRUST",56624
"21785",86283,2002-06-07,"NOPT","NEON COMMUNICATIONS INC",16244
"21786",93382,2015-11-25,"NOR","NORANDA ALUMINUM HOLDING CORP",53411
"21787",11152,1999-03-01,"NORC","NORTON DRILLING SERVICES",9008
"21788",14527,2017-09-01,"NORD","NORD ANGLIA EDUCATION INC",54776
"21789",57876,1993-02-05,"NORK","NORSK DATA A S",5811
"21790",57868,1983-06-10,"NORKY","NORSK DATA A S",5811
"21791",80761,1995-10-29,"NORL","NORRELL CORP GA",13224
"21792",57841,1984-09-07,"NORP","NORPAC EXPLORATION SERVICES INC",3226
"21793",84822,1999-05-03,"NORPF","NORD PACIFIC LTD",28795
"21794",82198,1997-06-20,"NORPY","NORD PACIFIC LTD",56244
"21795",79099,1996-09-16,"NORRF","NORRIS COMMUNICATIONS CORP",12071
"21796",57892,1986-01-09,"NORS","NORSUL OIL & MNG LTD",3227
"21797",11152,1999-02-01,"NORT","NORTON DRILLING SERVICES",9008
"21798",92993,2023-12-29,"NORW","GLOBAL X FUNDS",53120
"21799",56574,1980-09-29,"NOSC","NATIONAL OLYMPIC SOLAR CORP",3228
"21800",80167,1997-10-29,"NOSH","HAIN FOOD GROUP INC",12569
"21801",20143,2023-12-29,"NOTE","FISCALNOTE HOLDINGS INC",57435
"21802",85526,2023-12-29,"NOTV","INOTIV INC",15849
"21803",84032,2023-12-29,"NOV","N O V INC",31769
"21804",18815,2023-12-29,"NOVA","SUNNOVA ENERGY INTERNATIONAL INC",56814
"21805",85996,2014-10-03,"NOVB","NORTH VALLEY BANCORP",16041
"21806",63263,1981-07-08,"NOVBY","NOVO INDUSTRIAL A S",3230
"21807",91279,2009-02-01,"NOVC","NOVACEA INC",50732
"21808",24097,2003-10-06,"NOVI","NOVITRON INTERNATIONAL INC",5949
"21809",90609,2011-04-27,"NOVL","NOVELL INC",7383
"21810",16303,2023-07-25,"NOVN","NOVAN INC",55696
"21811",34809,1989-07-13,"NOVO","NOVO CORP",5917
"21812",58500,1990-03-01,"NOVR","NOVAR ELECTRONICS CORP",3232
"21813",19480,2021-01-31,"NOVS","NOVUS CAPITAL CORP",57090
"21814",82261,2023-12-29,"NOVT","NOVANTA INC",13988
"21815",57402,1983-05-30,"NOVTS","NOVA REAL ESTATE INVT TR",5581
"21816",54658,1986-11-03,"NOVUS","NOVUS PROPERTIES CO",1879
"21817",21948,2023-12-29,"NOVV","NOVA VISION ACQUISITION CORP",58669
"21818",58465,1992-09-03,"NOVX","NOVA PHARMACEUTICAL CORP",6233
"21819",20093,2023-12-29,"NOVZ","LISTED FUNDS TRUST",56315
"21820",13447,2023-12-29,"NOW","SERVICENOW INC",54109
"21821",58342,1984-04-05,"NOWC","NORTHWEST PENNSYLVANIA CORP",5873
"21822",58115,1990-07-31,"NOWT","NORTH WEST TELECOMMUNICATIONS",3233
"21823",89772,2010-08-06,"NOX","NEUBERGER BERMAN INC OPP FD INC",44131
"21824",58596,1989-11-30,"NOXL","NOXELL CORP",3234
"21825",75727,1997-06-20,"NOXO","NOXSO CORP",10140
"21826",34649,1989-04-18,"NOZ","NEW PROCESS CO",21276
"21827",90440,2022-07-05,"NP","NEENAH INC",45869
"21828",19076,2021-04-06,"NPA","NEW PROVIDENCE ACQ CORP",56891
"21829",22582,2023-12-29,"NPAB","NEW PROVIDENCE ACQ CORP II",58970
"21830",79722,1997-10-16,"NPAF","NATIONAL PICTURE AND FRAME CO",12458
"21831",53137,1987-07-26,"NPAR","NATIONAL MEDIA CORP",3235
"21832",58501,1975-07-07,"NPAT","NATIONAL PATENT DEV CORP",3236
"21833",79647,1994-09-08,"NPB","NUVEEN PREMIUM INCOME MUNI FD 6",29975
"21834",56611,2016-04-01,"NPBC","NATIONAL PENN BANCSHARES INC",6523
"21835",78109,2012-05-04,"NPC","NUVEEN INSURED CA PR INC MUN FD",29703
"21836",21081,2023-12-29,"NPCE","NEUROPACE INC",58213
"21837",56630,2001-08-31,"NPCI","N P C INTERNATIONAL INC",7184
"21838",56630,1995-08-08,"NPCIA","N P C INTERNATIONAL INC",7184
"21839",76787,1995-08-08,"NPCIB","N P C INTERNATIONAL INC",7184
"21840",12233,1992-07-13,"NPCO","NEW PARAHO CORP",9885
"21841",20955,2023-12-29,"NPCT","NUVEEN CORE PLUS IMPACT FUND",58184
"21842",92386,2016-08-03,"NPD","CHINA NEPSTAR CHAIN DRUGSTORE",52827
"21843",78799,1996-09-09,"NPE","NUVEEN INSURED PREM INC MUN INC",29726
"21844",55897,1988-10-24,"NPEE","N P ENERGY CORP",3237
"21845",83292,1998-03-11,"NPET","NICOLLET PROCESS ENGINEERING INC",14443
"21846",77154,2016-09-09,"NPF","NUVEEN PREMIER MUNI INC FD INC",29362
"21847",22484,2023-12-29,"NPFD","NUVEEN VAR RATE PREF & INC FUND",59034
"21848",79221,2012-07-06,"NPG","NUVEEN GA PREMIUM INC MUN FD",29855
"21849",13557,1987-10-21,"NPH","NORTH AMERICAN PHILIPS CORP",22449
"21850",78309,1994-09-30,"NPHIF","NALCAP HOLDINGS INC",26289
"21851",75355,2016-09-09,"NPI","NUVEEN PREMIUM INC MUNI FD INC",21315
"21852",80652,2001-08-22,"NPIX","NETWORK PERIPHERALS INC",13180
"21853",34497,2023-12-29,"NPK","NATIONAL PRESTO INDS INC",21259
"21854",84401,1999-07-19,"NPL","NATIONAL PROPANE PARTNERS L P",31670
"21855",87138,2009-04-24,"NPLA","INPLAY TECHNOLOGIES INC",35224
"21856",87795,2001-08-19,"NPLI","NETPLIANCE INC",18438
"21857",87019,2002-02-04,"NPLS","NETWORK PLUS CORP",16633
"21858",77807,2016-09-09,"NPM","NUVEEN PREMIUM INC MUNI FD 2 INC",29537
"21859",78078,1994-03-02,"NPMH","N P M HEALTHCARE PRODUCTS INC",11804
"21860",92912,2021-03-05,"NPN","NUVEEN PENN MUNI VALUE FUND",53136
"21861",86905,2001-01-16,"NPNT","NORTHPOINT COMMUNICATIONS GP INC",16537
"21862",15035,1982-03-30,"NPNX","NEW PENN MTR EXPRESS INC",3240
"21863",89406,2023-12-29,"NPO","ENPRO INC",43159
"21864",75600,2016-09-09,"NPP","NUVEEN PERFORM PLUS MUN FD INC",22083
"21865",79291,1998-10-30,"NPPI","NORWOOD PROMOTIONAL PRODUCTS INC",12201
"21866",60804,1998-09-28,"NPR","NEW PLAN RLTY TR",21275
"21867",82831,1996-12-01,"NPRM","NEOPHARM INC",14309
"21868",80833,2004-05-04,"NPRO","NAPRO BIOTHERAPEUTICS INC",13236
"21869",84751,1973-03-02,"NPRP","NATIONAL PROPANE CORP",3241
"21870",34673,1995-12-05,"NPRS","NEWPARK RESOURCES INC",24025
"21871",65381,1974-06-02,"NPRT","NEWPORT ELECTRIC CORP",3242
"21872",58406,1998-05-06,"NPS","NORTHWESTERN PUBLIC SERVICE CO",3309
"21873",82199,1997-03-03,"NPSC","NEW PARADIGM SOFTWARE CORP",13929
"21874",84402,2007-12-31,"NPSI","NORTH PITTSBURGH SYSTEMS INC",27575
"21875",89619,2007-06-07,"NPSN","NASPERS LTD",43785
"21876",80560,2015-02-20,"NPSP","N P S PHARMACEUTICALS INC",13113
"21877",78942,2016-04-08,"NPT","NUVEEN PREMIUM INC MUNI FD 4 INC",29760
"21878",90903,2008-04-30,"NPTE","NORTH POINTE HOLDINGS CORP",47443
"21879",76943,2007-06-15,"NPTH","ENPATH MEDICAL INC",11107
"21880",12559,2022-08-02,"NPTN","NEOPHOTONICS CORP",53668
"21881",89937,2004-05-28,"NPTT","NPTEST HOLDING CORP",44691
"21882",79227,1994-09-08,"NPU","NUVEEN PREMIUM INC MUN FD 5",29856
"21883",79052,2023-12-29,"NPV","NUVEEN VA QUALITY MUNI INCOME FD",29792
"21884",88679,2002-04-01,"NPW","NEWPOWER HOLDINGS INC",40156
"21885",21825,2023-12-29,"NPWR","N E T POWER INC",58353
"21886",79454,2013-05-03,"NPX","NUVEEM PREM INC MUNI OPPTY FUND",29925
"21887",79051,2014-02-07,"NPY","NUVEEN PA PR INC MUN FD 2",29784
"21888",12746,2018-03-13,"NQ","N Q MOBILE INC",53754
"21889",76494,2014-06-06,"NQC","NUVEEN CA INVT QTY MUNI FD INC",28911
"21890",76570,2009-10-16,"NQF","NUVEEN FL INVT QUALITY MUNI FUND",28987
"21891",76509,2016-04-08,"NQI","NUVEEN QUALITY MUNI FUND INC",28919
"21892",76571,2014-11-07,"NQJ","NUVEEN NJ INVT QUALITY MUNI FUND",28988
"21893",12117,2001-09-17,"NQLI","NQL INC",170
"21894",78716,1991-03-28,"NQLLF","NATIONAL QUICK LUBE LTD",28901
"21895",76220,2016-09-09,"NQM","NUVEEN INVT QUALITY MUNI FUND",26083
"21896",76496,2013-03-08,"NQN","NUVEEN NEW YORK INV QTY MUNI FD",28912
"21897",76572,2023-12-29,"NQP","NUVEEN PA QUALITY MUNI INCOME FD",28989
"21898",77008,1991-05-29,"NQRLF","WESTERN & PACIFIC RESOURCES CORP",3243
"21899",76595,2016-09-09,"NQS","NUVEEN SELECT QLTY MUNI FUND INC",28999
"21900",76675,2016-04-08,"NQU","NUVEEN QUALITY INCOME MUNI FUND",29033
"21901",34673,2023-12-29,"NR","NEWPARK RESOURCES INC",24025
"21902",20850,2023-12-29,"NRAC","NORTHERN REVIVAL ACQ CORP",57959
"21903",88878,2012-07-06,"NRB","NUVEEN NC DIV ADV MUN FD",41172
"21904",16255,2023-12-29,"NRBO","NEUROBO PHARMACEUTICALS INC",55671
"21905",13935,2023-12-29,"NRC","NATIONAL RESEARCH CORP",15751
"21906",16864,2019-10-31,"NRCG","N R C GROUP HOLDINGS CORP",55970
